Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/compute,51516,0,68,72.35522395634257,8.141716998579795,385.529029999816,63.965894091156144,432.8179838289423,0.0,68,73,78,82,96,110,140,160,260,360,390
GET,/io,22122,0,68,72.20250837035385,10.077784998429706,394.6809230001236,34.99529879757707,185.8606925666562,0.0,68,73,78,82,96,110,140,150,250,320,390
,Aggregated,73638,0,68,72.30934582014622,8.141716998579795,394.6809230001236,55.26267687878541,618.6786763955986,0.0,68,73,78,82,96,110,140,160,250,350,390
