Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763599617,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763599618,5,,Aggregated,0.000000,0.000000,380,380,380,380,380,380,380,380,380,380,380,10,0,320.0,346.81428450021485,310.7449480012292,382.8885769999033,55.7
1763599619,10,,Aggregated,0.000000,0.000000,320,380,400,400,410,410,410,410,410,410,410,35,0,320.0,348.7291892001459,301.5672130004532,414.95641200162936,51.82857142857143
1763599620,15,,Aggregated,5.000000,0.000000,340,390,400,400,410,410,410,410,410,410,410,75,0,340.0,353.39253296003636,301.5672130004532,414.95641200162936,55.22666666666667
1763599621,20,,Aggregated,7.500000,0.000000,340,380,390,400,410,430,430,430,440,440,440,130,0,330.0,349.71757809234987,289.7872379999171,437.7460460000293,54.23076923076923
1763599622,25,,Aggregated,16.666667,0.000000,340,370,390,400,410,420,430,430,440,440,440,200,0,330.0,345.7349263150445,269.01611799985403,437.7460460000293,54.345
1763599623,30,,Aggregated,25.000000,0.000000,310,340,360,380,400,410,430,430,440,440,440,315,0,310.0,323.70252153654405,240.77323199890088,437.7460460000293,54.546031746031744
1763599624,35,,Aggregated,33.000000,0.000000,290,310,330,360,390,410,420,430,440,440,440,455,0,290.0,297.4261330176027,220.54200700040383,437.7460460000293,54.47472527472527
1763599625,40,,Aggregated,40.833333,0.000000,270,310,320,330,380,400,410,430,440,440,440,610,0,270.0,284.8071601967333,220.54200700040383,437.7460460000293,54.18032786885246
1763599626,45,,Aggregated,52.857143,0.000000,290,310,340,350,370,400,410,430,440,440,440,745,0,290.0,293.59023496513754,220.54200700040383,437.7460460000293,54.34765100671141
1763599627,50,,Aggregated,64.375000,0.000000,300,320,340,360,380,410,410,430,440,440,440,890,0,300.0,299.70329401575935,220.54200700040383,437.7460460000293,54.55393258426966
1763599628,50,,Aggregated,72.777778,0.000000,290,310,330,350,380,400,410,420,430,440,440,1093,0,290.0,291.9146145754951,208.83743800004595,437.7460460000293,54.67429094236048
1763599629,50,,Aggregated,79.500000,0.000000,290,310,340,350,380,400,410,420,430,440,440,1243,0,290.0,294.55864989461253,208.83743800004595,437.7460460000293,54.76025744167337
1763599630,50,,Aggregated,93.800000,0.000000,300,310,340,360,380,400,410,430,430,440,440,1373,0,300.0,297.365290841224,208.83743800004595,437.7460460000293,54.99126001456664
1763599631,50,,Aggregated,112.800000,0.000000,300,320,350,360,390,410,420,430,440,440,440,1521,0,300.0,300.5980658014329,184.31928499921924,437.7460460000293,55.10716633793557
1763599632,50,,Aggregated,124.300000,0.000000,290,310,340,360,390,410,420,430,440,440,440,1742,0,290.0,296.48227940411823,184.31928499921924,437.7460460000293,55.13777267508611
1763599633,50,,Aggregated,135.100000,0.000000,280,310,330,350,390,410,420,430,440,440,440,1921,0,280.0,291.69169237687214,184.31928499921924,437.7460460000293,55.246746486205105
1763599634,50,,Aggregated,143.700000,0.000000,290,310,340,360,390,410,420,430,430,440,440,2071,0,290.0,296.0850673336455,184.31928499921924,437.7460460000293,55.41863833896668
1763599635,50,,Aggregated,157.600000,0.000000,290,310,340,360,390,410,420,430,430,440,440,2221,0,290.0,297.0806884623896,184.31928499921924,437.7460460000293,55.45475011256191
1763599636,50,,Aggregated,160.100000,0.000000,290,310,340,360,390,410,420,430,430,440,440,2393,0,290.0,297.5335193347169,184.31928499921924,437.7460460000293,55.557041370664436
1763599637,50,,Aggregated,160.600000,0.000000,290,320,340,360,390,410,420,430,440,440,440,2543,0,290.0,300.3872857880346,184.31928499921924,443.161756000336,55.589461266221
1763599638,50,,Aggregated,161.600000,0.000000,290,310,340,360,390,410,420,430,440,440,440,2743,0,290.0,297.7016219686376,184.31928499921924,443.161756000336,55.55960627050674
1763599639,50,,Aggregated,164.800000,0.000000,290,310,340,360,390,420,420,430,440,440,440,2893,0,290.0,298.61349869823243,184.31928499921924,443.161756000336,55.41963359834082
1763599640,50,,Aggregated,165.000000,0.000000,290,320,350,370,390,420,420,430,440,440,440,3021,0,290.0,301.2730421605352,184.31928499921924,443.161756000336,55.37868255544522
